344,Apostle\, The (1997),1997-12-18,\N,http://us.imdb.com/M/title-exact?imdb-title-118632,30529
1544,It Takes Two (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?It%20Takes%20Two%20(1995),252097
1525,Object of My Affection\, The (1998),1998-03-20,\N,http://us.imdb.com/Title?Object+of+My+Affection\,+The+(1998),365745
1526,Witness (1985),1985-01-01,\N,http://us.imdb.com/M/title-exact?Witness+(1985),564111
818,Girl 6 (1996),1996-03-22,\N,http://us.imdb.com/M/title-exact?Girl%206%20(1996),197486
819,Eddie (1996),1996-05-31,\N,http://us.imdb.com/M/title-exact?Eddie%20(1996),149918
1527,Senseless (1998),1998-01-09,\N,http://us.imdb.com/M/title-exact?imdb-title-120820,452537
810,Shadow\, The (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Shadow\,%20The%20(1994),456648
811,Thirty-Two Short Films About Glenn Gould (1993),1993-01-01,\N,http://us.imdb.com/M/title-exact?Thirty-Two%20Short%20Films%20About%20Glenn%20Gould%20(1993),1358682
812,Andre (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Andre%20(1994),26467
813,Celluloid Closet\, The (1995),1996-03-15,\N,http://us.imdb.com/M/title-exact?Celluloid%20Closet\,%20The%20(1995),89391
814,Great Day in Harlem\, A (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Great%20Day%20in%20Harlem\,%20A%20(1994),205807
815,One Fine Day (1996),1996-11-30,\N,http://us.imdb.com/M/title-exact?One%20Fine%20Day%20(1996),371358
816,Candyman: Farewell to the Flesh (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Candyman:%20Farewell%20to%20the%20Flesh%20(1995),83593
817,Frisk (1995),1996-03-29,\N,http://us.imdb.com/M/title-exact?Frisk%20(1995),185501
1545,Frankie Starlight (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Frankie%20Starlight%20(1995),183327
1522,Trial by Jury (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Trial%20by%20Jury%20(1994),521215
1523,Good Man in Africa\, A (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Good%20Man%20in%20Africa\,%20A%20(1994),202711
1490,Fausto (1993),1993-01-01,\N,http://us.imdb.com/M/title-exact?Fausto%20%281993%29,169716
1397,Of Human Bondage (1934),1934-01-01,\N,http://us.imdb.com/M/title-exact?Of%20Human%20Bondage%20(1934),366882
1492,Window to Paris (1994),1994-01-01,\N,http://us.imdb.com/Title?Okno+v+Parizh+(1994),368335
1493,Modern Affair\, A (1995),1996-09-06,\N,http://us.imdb.com/M/title-exact?Modern%20Affair\,%20A%20(1995),333651
1494,Mostro\, Il (1994),1996-04-19,\N,http://us.imdb.com/M/title-exact?Mostro\,%20Il%20(1994),338229
1495,Flirt (1995),1996-08-07,\N,http://us.imdb.com/Title?Flirt+(1995/I),178101
1496,Carpool (1996),1996-08-23,\N,http://us.imdb.com/M/title-exact?Carpool%20(1996),86190
1396,Stonewall (1995),1996-07-26,\N,http://us.imdb.com/M/title-exact?Stonewall%20(1995),484929
1498,Farmer & Chase (1995),1997-01-10,\N,http://us.imdb.com/M/title-exact?Farmer%20&%20Chase%20(1995),168335
1499,Grosse Fatigue (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Grosse%20fatigue%20(1994),207489
1395,Hurricane Streets (1998),1998-01-01,\N,http://us.imdb.com/Title?Hurricane+Streets+(1998),235875
1394,Swept from the Sea (1997),1997-01-01,\N,http://us.imdb.com/M/title-exact?Swept+from+the+Sea+(1997),494452
1393,Stag (1997),1997-01-01,\N,http://us.imdb.com/M/title-exact?Stag+(1997),481125
1392,Locusts\, The (1997),1997-01-01,\N,http://us.imdb.com/M/title-exact?Locusts%2C+The+(1997),297959
1391,For Ever Mozart (1996),1997-07-04,\N,http://us.imdb.com/M/title-exact?For+Ever+Mozart+(1996),180223
1390,Innocent Sleep\, The (1995),1997-06-27,\N,http://us.imdb.com/M/title-exact?Innocent+Sleep%2C+The+(1995),247084
1128,Heidi Fleiss: Hollywood Madam (1995) ,1996-02-09,\N,http://us.imdb.com/M/title-exact?Heidi%20Fleiss:%20Hollywood%20Madam%20(1995)%20(TV),218830
1129,Chungking Express (1994),1996-02-16,\N,http://us.imdb.com/M/title-exact?Chongqing%20Senlin%20(1994),97834
1628,Lamerica (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Lamerica%20(1994),283590
1120,I'm Not Rappaport (1996),1996-11-13,\N,http://us.imdb.com/M/title-exact?I'm%20Not%20Rappaport%20(1996),238926
1121,Umbrellas of Cherbourg\, The (Parapluies de Cherbourg\, Les) (1964),1996-04-05,\N,http://us.imdb.com/M/title-exact?Parapluies%20de%20Cherbourg\,%20Les%20(1964),529900
1122,They Made Me a Criminal (1939),1939-01-01,\N,http://us.imdb.com/M/title-exact?They%20Made%20Me%20a%20Criminal%20(1939),507148
1123,Last Time I Saw Paris\, The (1954),1954-01-01,\N,http://us.imdb.com/M/title-exact?Last%20Time%20I%20Saw%20Paris\,%20The%20(1954),285848
1124,Farewell to Arms\, A (1932),1932-01-01,\N,http://us.imdb.com/M/title-exact?Farewell%20to%20Arms\,%20A%20(1932),168184
1125,Innocents\, The (1961),1961-01-01,\N,http://us.imdb.com/M/title-exact?Innocents\,%20The%20(1961),247139
1126,Old Man and the Sea\, The (1958),1958-01-01,\N,http://us.imdb.com/M/title-exact?Old%20Man%20and%20the%20Sea\,%20The%20(1958),368772
1127,Truman Show\, The (1998),1998-01-01,\N,http://us.imdb.com/Title?Truman+Show\,+The+(1998),523601
524,Great Dictator\, The (1940),1940-01-01,\N,http://us.imdb.com/M/title-exact?Great%20Dictator\,%20The%20(1940),205834
525,Big Sleep\, The (1946),1946-01-01,\N,http://us.imdb.com/M/title-exact?Big%20Sleep\,%20The%20(1946),58660
526,Ben-Hur (1959),1959-01-01,\N,http://us.imdb.com/M/title-exact?Ben-Hur%20(1959),53401
527,Gandhi (1982),1982-01-01,\N,http://us.imdb.com/M/title-exact?Gandhi%20(1982),190581
520,Great Escape\, The (1963),1963-01-01,\N,http://us.imdb.com/M/title-exact?Great%20Escape\,%20The%20(1963),205852
521,Deer Hunter\, The (1978),1978-01-01,\N,http://us.imdb.com/M/title-exact?Deer%20Hunter\,%20The%20(1978),126799
522,Down by Law (1986),1986-01-01,\N,http://us.imdb.com/M/title-exact?Down%20by%20Law%20(1986),142015
523,Cool Hand Luke (1967),1967-01-01,\N,http://us.imdb.com/M/title-exact?Cool%20Hand%20Luke%20(1967),108638
1014,Romy and Michele's High School Reunion (1997),1997-04-25,\N,http://us.imdb.com/M/title-exact?Romy%20and%20Michele%27s%20High%20School%20Reunion%20%281997%29,432705
1015,Shiloh (1997),1997-05-23,\N,http://us.imdb.com/M/title-exact?Shiloh%20%281997%29,459630
1016,Con Air (1997),1997-06-06,\N,http://us.imdb.com/M/title-exact?Con%20Air%20%281997%29,106278
1017,Trees Lounge (1996),1996-10-11,\N,http://us.imdb.com/M/title-exact?Trees%20Lounge%20(1996),520598
528,Killing Fields\, The (1984),1984-01-01,\N,http://us.imdb.com/M/title-exact?Killing%20Fields\,%20The%20(1984),272821
529,My Life as a Dog (Mitt liv som hund) (1985),1985-01-01,\N,http://us.imdb.com/M/title-exact?Mitt%20liv%20som%20hund%20(1985),1356093
1012,Private Parts (1997),1997-03-07,\N,http://us.imdb.com/M/title-exact?Private%20Parts%20(1997),407083
1013,Anaconda (1997),1997-04-11,\N,http://us.imdb.com/M/title-exact?Anaconda%20%281997%29,24834
1234,Chairman of the Board (1998),1998-01-01,\N,http://us.imdb.com/Title?Chairman+of+the+Board+(1998),90506
1235,Big Bang Theory\, The (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?imdb-title-109266,46005
1236,Other Voices\, Other Rooms (1997),1997-01-01,\N,http://us.imdb.com/M/title-exact?imdb-title-119845,376264
1237,Twisted (1996),1996-01-01,\N,http://us.imdb.com/M/title-exact?imdb-title-117994,526336
1230,Ready to Wear (Pret-A-Porter) (1994),1994-01-01,\N,http://us.imdb.com/Title?Pr%EAt-%E0-Porter+(1994),421648
1231,Marked for Death (1990),1990-01-01,\N,http://us.imdb.com/M/title-exact?Marked%20for%20Death%20(1990),317275
1232,Madonna: Truth or Dare (1991),1991-01-01,\N,http://us.imdb.com/M/title-exact?Madonna:%20Truth%20or%20Dare%20(1991),307762
1233,Nénette et Boni (1996),1996-01-01,\N,http://us.imdb.com/Title?N%E9nette+et+Boni+(1996),1062234
1238,Full Speed (1996),1996-01-01,\N,http://us.imdb.com/M/title-exact?imdb-title-118230,579280
1239,Cutthroat Island (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Cutthroat%20Island%20(1995),117004
438,Amityville 3-D (1983),1983-01-01,\N,http://us.imdb.com/M/title-exact?Amityville%203-D%20(1983),23547
439,Amityville: A New Generation (1993),1993-01-01,\N,http://us.imdb.com/M/title-exact?Amityville:%20A%20New%20Generation%20(1993),1357275
436,American Werewolf in London\, An (1981),1981-01-01,\N,http://us.imdb.com/M/title-exact?American%20Werewolf%20in%20London\,%20An%20(1981),23169
437,Amityville 1992: It's About Time (1992),1992-01-01,\N,http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992),1357274
434,Forbidden Planet (1956),1956-01-01,\N,http://us.imdb.com/M/title-exact?Forbidden%20Planet%20(1956),180837
435,Butch Cassidy and the Sundance Kid (1969),1969-01-01,\N,http://us.imdb.com/M/title-exact?Butch%20Cassidy%20and%20the%20Sundance%20Kid%20(1969),78607
432,Fantasia (1940),1940-01-01,\N,http://us.imdb.com/M/title-exact?Fantasia%20(1940),167624
433,Heathers (1989),1989-01-01,\N,http://us.imdb.com/M/title-exact?Heathers%20(1989),1355555
430,Duck Soup (1933),1933-01-01,\N,http://us.imdb.com/M/title-exact?Duck%20Soup%20(1933),145662
431,Highlander (1986),1986-01-01,\N,http://us.imdb.com/M/title-exact?Highlander%20(1986),223504
238,Raising Arizona (1987),1987-01-01,\N,http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987),417119
239,Sneakers (1992),1992-01-01,\N,http://us.imdb.com/M/title-exact?Sneakers%20(1992),470684
234,Jaws (1975),1975-01-01,\N,http://us.imdb.com/M/title-exact?Jaws%20(1975),256139
235,Mars Attacks! (1996),1996-12-13,\N,http://us.imdb.com/M/title-exact?Mars%20Attacks!%20(1996),317746
236,Citizen Ruth (1996),1996-12-13,\N,http://us.imdb.com/M/title-exact?Citizen%20Ruth%20(1996),99664
237,Jerry Maguire (1996),1996-12-13,\N,http://us.imdb.com/M/title-exact?Jerry%20Maguire%20(1996),257578
230,Star Trek IV: The Voyage Home (1986),1986-01-01,\N,http://us.imdb.com/M/title-exact?Star%20Trek%20IV:%20The%20Voyage%20Home%20(1986),482025
231,Batman Returns (1992),1992-01-01,\N,http://us.imdb.com/M/title-exact?Batman%20Returns%20(1992),48804
232,Young Guns (1988),1988-01-01,\N,http://us.imdb.com/M/title-exact?Young%20Guns%20(1988),572651
233,Under Siege (1992),1992-01-01,\N,http://us.imdb.com/M/title-exact?Under%20Siege%20(1992),531621
1,Toy Story (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Toy%20Story%20(1995),517856
146,Unhook the Stars (1996),1996-10-30,\N,http://us.imdb.com/M/title-exact?Unhook%20the%20Stars%20(1996),533185
147,Long Kiss Goodnight\, The (1996),1996-10-05,\N,http://us.imdb.com/M/title-exact?Long%20Kiss%20Goodnight\,%20The%20(1996),298824
144,Die Hard (1988),1988-01-01,\N,http://us.imdb.com/M/title-exact?Die%20Hard%20(1988),883108
145,Lawnmower Man\, The (1992),1992-01-01,\N,http://us.imdb.com/M/title-exact?Lawnmower%20Man\,%20The%20(1992),287007
142,Bedknobs and Broomsticks (1971),1971-01-01,\N,http://us.imdb.com/M/title-exact?Bedknobs%20and%20Broomsticks%20(1971),51173
143,Sound of Music\, The (1965),1965-01-01,\N,http://us.imdb.com/M/title-exact?Sound%20of%20Music\,%20The%20(1965),476034
140,Homeward Bound: The Incredible Journey (1993),1993-01-01,\N,http://us.imdb.com/M/title-exact?Homeward%20Bound:%20The%20Incredible%20Journey%20(1993),228961
141,20\,000 Leagues Under the Sea (1954),1954-01-01,\N,http://us.imdb.com/M/title-exact?20\,000%20Leagues%20Under%20the%20Sea%20(1954),1354686
148,Ghost and the Darkness\, The (1996),1996-10-11,\N,http://us.imdb.com/M/title-exact?Ghost%20and%20the%20Darkness\,%20The%20(1996),195907
149,Jude (1996),1996-11-01,\N,http://us.imdb.com/M/title-exact?Jude%20(1996),262174
939,Murder in the First (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995),342516
938,Smile Like Yours\, A (1997),1997-01-01,\N,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997),469934
933,Funeral\, The (1996),1996-10-25,\N,http://us.imdb.com/M/title-exact?Funeral\,%20The%20(1996),187837
932,First Kid (1996),1996-08-30,\N,http://us.imdb.com/M/title-exact?First%20Kid%20(1996),175912
931,Island of Dr. Moreau\, The (1996),1996-08-23,\N,http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau\,%20The%20(1996),251329
930,Chain Reaction (1996),1996-07-31,\N,http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996),90428
937,Thousand Acres\, A (1997),1997-01-01,\N,http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997),508609
936,Brassed Off (1996),1997-06-13,\N,http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29,71929
935,Paradise Road (1997),1997-04-18,\N,http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29,382490
934,Preacher's Wife\, The (1996),1996-12-13,\N,http://us.imdb.com/M/title-exact?Preacher's%20Wife\,%20The%20(1996),403542
829,Fled (1996),1996-07-19,\N,http://us.imdb.com/M/title-exact?Fled%20(1996),177479
828,Alaska (1996),1996-08-21,\N,http://us.imdb.com/M/title-exact?Alaska%20(1996),16640
825,Arrival\, The (1996),1996-05-31,\N,http://us.imdb.com/M/title-exact?Arrival\,%20The%20(1996),33220
824,Great White Hype\, The (1996),1996-05-03,\N,http://us.imdb.com/M/title-exact?Great%20White%20Hype\,%20The%20(1996),206271
827,Daylight (1996),1996-12-06,\N,http://us.imdb.com/M/title-exact?Daylight%20(1996),123626
826,Phantom\, The (1996),1996-06-07,\N,http://us.imdb.com/M/title-exact?Phantom\,%20The%20(1996),391685
821,Mrs. Winterbourne (1996),1996-04-19,\N,http://us.imdb.com/M/title-exact?Mrs.%20Winterbourne%20(1996),340577
820,Space Jam (1996),1996-11-15,\N,http://us.imdb.com/M/title-exact?Space%20Jam%20(1996),476840
823,Mulholland Falls (1996),1996-04-26,\N,http://us.imdb.com/M/title-exact?Mulholland%20Falls%20(1996),341800
822,Faces (1968),1968-01-01,\N,http://us.imdb.com/M/title-exact?Faces%20(1968),1355286
1536,Aiqing wansui (1994),1996-07-22,\N,http://us.imdb.com/M/title-exact?Aiqing%20Wansui%20(1994),1354723
1483,Man in the Iron Mask\, The (1998),1998-03-17,\N,http://us.imdb.com/Title?Man+in+the+Iron+Mask\,+The+(1998/I),1355963
1482,Gate of Heavenly Peace\, The (1995),1996-05-10,\N,http://us.imdb.com/M/title-exact?Gate%20of%20Heavenly%20Peace\,%20The%20(1995),1357853
1481,S.F.W. (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?S.F.W.%20(1994),437688
1480,Herbie Rides Again (1974),1974-01-01,\N,http://us.imdb.com/M/title-exact?Herbie%20Rides%20Again%20(1974),221166
1487,Even Cowgirls Get the Blues (1993),1993-01-01,\N,http://us.imdb.com/M/title-exact?Even%20Cowgirls%20Get%20the%20Blues%20(1993),161611
1486,Girl in the Cadillac (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Girl%20in%20the%20Cadillac%20(1995),197762
1485,Colonel Chabert\, Le (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Colonel%20Chabert\,%20Le%20(1994),103789
1484,Jerky Boys\, The (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Jerky%20Boys\,%20The%20(1994),257513
1489,Chasers (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Chasers%20(1994),92377
1488,Germinal (1993),1993-01-01,\N,http://us.imdb.com/M/title-exact?Germinal%20(1993),194699
797,Timecop (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Timecop%20(1994),511956
796,Speechless (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Speechless%20(1994),477760
795,Richie Rich (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Richie%20Rich%20(1994),1356403
794,It Could Happen to You (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?It%20Could%20Happen%20to%20You%20(1994),251914
793,Crooklyn (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Crooklyn%20(1994),113673
792,Bullets Over Broadway (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Bullets%20Over%20Broadway%20(1994),76895
791,Baby-Sitters Club\, The (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Baby-Sitters%20Club\,%20The%20(1995),42086
790,Tommy Boy (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Tommy%20Boy%20(1995),514925
799,Boys Life (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Boys%20Life%20(1995),679139
798,Bad Company (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Bad%20Company%20(1995),351551
1270,Life with Mikey (1993),1993-01-01,\N,http://us.imdb.com/M/title-exact?Life%20with%20Mikey%20(1993),293080
1271,North (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?North%20(1994),361579
1272,Talking About Sex (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Talking%20About%20Sex%20(1994),498348
1139,Hackers (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Hackers%20(1995),211259
1138,Best Men (1997),1997-09-01,\N,http://us.imdb.com/M/title-exact/Independence%20(1997),54701
1133,Escape to Witch Mountain (1975),1975-01-01,\N,http://us.imdb.com/M/title-exact?Escape%20to%20Witch%20Mountain%20(1975),159092
1132,Feeling Minnesota (1996),1996-09-13,\N,http://us.imdb.com/M/title-exact?Feeling%20Minnesota%20(1996),170349
1131,Safe (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Safe%20(1995),438879
1130,Jupiter's Wife (1994),1996-02-09,\N,http://us.imdb.com/M/title-exact?Jupiter's%20Wife%20(1994),263730
1137,Beautiful Thing (1996),1996-10-09,\N,http://us.imdb.com/M/title-exact?Beautiful%20Thing%20(1996),50652
1136,Ghosts of Mississippi (1996),1996-12-20,\N,http://us.imdb.com/M/title-exact?Ghosts%20of%20Mississippi%20(1996),196236
1135,Doors\, The (1991),1991-01-01,\N,http://us.imdb.com/M/title-exact?Doors\,%20The%20(1991),140249
1134,Get on the Bus (1996),1996-10-16,\N,http://us.imdb.com/M/title-exact?Get%20on%20the%20Bus%20(1996),195120
1276,Sunset Park (1996),1996-04-26,\N,http://us.imdb.com/M/title-exact?Sunset%20Park%20(1996),491007
1277,Set It Off (1996),1996-09-25,\N,http://us.imdb.com/M/title-exact?Set%20It%20Off%20(1996),94208
519,Treasure of the Sierra Madre\, The (1948),1948-01-01,\N,http://us.imdb.com/M/title-exact?Treasure%20of%20the%20Sierra%20Madre\,%20The%20(1948),520416
518,Miller's Crossing (1990),1990-01-01,\N,http://us.imdb.com/M/title-exact?Miller's%20Crossing%20(1990),329275
1009,Stealing Beauty (1996),1996-06-14,\N,http://us.imdb.com/M/title-exact?Stealing%20Beauty%20(1996),483139
1008,I Shot Andy Warhol (1996),1996-05-01,\N,http://us.imdb.com/M/title-exact?I%20Shot%20Andy%20Warhol%20(1996),277999
1007,Waiting for Guffman (1996),1997-01-31,\N,http://us.imdb.com/M/title-exact?Waiting%20for%20Guffman%20(1996),550164
1006,Until the End of the World (Bis ans Ende der Welt) (1991),1991-01-01,\N,http://us.imdb.com/M/title-exact?Bis%20ans%20Ende%20der%20Welt%20(1991),534628
1005,Double vie de Véronique\, La (Double Life of Veronique\, The) (1991),1991-01-01,\N,http://us.imdb.com/M/title-exact?Podwojne%20zycie%20Weroniki%20(1991),141699
1004,Geronimo: An American Legend (1993),1993-01-01,\N,http://us.imdb.com/M/title-exact?Geronimo:%20An%20American%20Legend%20(1993),194729
515,Boot\, Das (1981),1997-04-04,\N,http://us.imdb.com/M/title-exact?Boot\,%20Das%20(1981),69014
1002,Pest\, The (1997),1997-02-07,\N,http://us.imdb.com/M/title-exact?Pest\,%20The%20(1997),390485
517,Manhattan (1979),1979-01-01,\N,http://us.imdb.com/M/title-exact?Manhattan%20(1979),314282
1000,Lightning Jack (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Lightning%20Jack%20(1994),293573
623,Angels in the Outfield (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Angels%20in%20the%20Outfield%20(1994),27298
622,Swiss Family Robinson (1960),1960-01-01,\N,http://us.imdb.com/M/title-exact?Swiss%20Family%20Robinson%20(1960),494727
1225,Angus (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Angus%20(1995),27565
620,Chamber\, The (1996),1996-10-11,\N,http://us.imdb.com/M/title-exact?Chamber\,%20The%20(1996),90753
627,Robin Hood: Prince of Thieves (1991),1991-01-01,\N,http://us.imdb.com/Title?Robin+Hood%3A+Prince+of+Thieves+(1991),430335
626,So Dear to My Heart (1949),1949-01-01,\N,http://us.imdb.com/Title?So+Dear+to+My+Heart+(1949),1356586
625,Sword in the Stone\, The (1963),1963-01-01,\N,http://us.imdb.com/M/title-exact?Sword%20in%20the%20Stone\,%20The%20(1963),494841
624,Three Caballeros\, The (1945),1945-01-01,\N,http://us.imdb.com/M/title-exact?Three%20Caballeros\,%20The%20(1945),1356760
629,Victor/Victoria (1982),1982-01-01,\N,http://us.imdb.com/M/title-exact?Victor/Victoria%20%281982%29,1361338
628,Sleepers (1996),1996-10-18,\N,http://us.imdb.com/M/title-exact?Sleepers%20(1996),468631
1229,Poison Ivy II (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Poison%20Ivy%20II%20(1995),1356305
1228,Under Siege 2: Dark Territory (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Under%20Siege%202:%20Dark%20Territory%20(1995),531623
1535,Enfer\, L' (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Enfer\,%20L'%20(1994),155953
2,GoldenEye (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?GoldenEye%20(1995),201847
1286,Shall We Dance? (1937),1937-01-01,\N,http://us.imdb.com/M/title-exact?Shall%20We%20Dance?%20(1937),1356525
11,Seven (Se7en) (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Se7en%20(1995),463262
10,Richard III (1995),1996-01-22,\N,http://us.imdb.com/M/title-exact?Richard%20III%20(1995),427062
13,Mighty Aphrodite (1995),1995-10-30,\N,http://us.imdb.com/M/title-exact?Mighty%20Aphrodite%20(1995),328201
12,Usual Suspects\, The (1995),1995-08-14,\N,http://us.imdb.com/M/title-exact?Usual%20Suspects\,%20The%20(1995),536538
15,Mr. Holland's Opus (1995),1996-01-29,\N,http://us.imdb.com/M/title-exact?Mr.%20Holland's%20Opus%20(1995),339986
14,Postino\, Il (1994),1994-01-01,\N,http://us.imdb.com/M/title-exact?Postino\,%20Il%20(1994),401933
17,From Dusk Till Dawn (1996),1996-02-05,\N,http://us.imdb.com/M/title-exact?From%20Dusk%20Till%20Dawn%20(1996),185749
16,French Twist (Gazon maudit) (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Gazon%20maudit%20(1995),184658
19,Antonia's Line (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Antonia%20(1995),29543
18,White Balloon\, The (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Badkonake%20Sefid%20(1995),43574
1534,Twin Town (1997),1997-05-30,\N,http://us.imdb.com/M/title-exact?Twin%20Town%20%281997%29,526224
201,Evil Dead II (1987),1987-01-01,\N,http://us.imdb.com/M/title-exact?Evil%20Dead%20II%20(1987),162368
200,Shining\, The (1980),1980-01-01,\N,http://us.imdb.com/M/title-exact?Shining\,%20The%20(1980),459999
203,Unforgiven (1992),1992-01-01,\N,http://us.imdb.com/M/title-exact?Unforgiven%20(1992),532997
202,Groundhog Day (1993),1993-01-01,\N,http://us.imdb.com/M/title-exact?Groundhog%20Day%20(1993),207597
205,Patton (1970),1970-01-01,\N,http://us.imdb.com/M/title-exact?Patton%20(1970),386116
204,Back to the Future (1985),1985-01-01,\N,http://us.imdb.com/M/title-exact?Back%20to%20the%20Future%20(1985),42661
207,Cyrano de Bergerac (1990),1990-01-01,\N,http://us.imdb.com/M/title-exact?Cyrano%20de%20Bergerac%20(1990),117303
206,Akira (1988),1988-01-01,\N,http://us.imdb.com/M/title-exact?Akira%20(1988),15814
209,This Is Spinal Tap (1984),1984-01-01,\N,http://us.imdb.com/M/title-exact?This%20Is%20Spinal%20Tap%20(1984),508043
208,Young Frankenstein (1974),1974-01-01,\N,http://us.imdb.com/M/title-exact?Young%20Frankenstein%20(1974),572607
1573,Spirits of the Dead (Tre passi nel delirio) (1968),1968-01-01,\N,http://us.imdb.com/M/title-exact?Tre%20passi%20nel%20delirio%20(1968),478929
1572,Wend Kuuni (God's Gift) (1982),1982-01-01,\N,http://us.imdb.com/M/title-exact?Wend%20Kuuni%20(1982),559869
1571,Touki Bouki (Journey of the Hyena) (1973),1973-01-01,\N,http://us.imdb.com/M/title-exact?Touki%20Bouki%20(1973),238631
1570,Quartier Mozart (1992),1992-01-01,\N,http://us.imdb.com/M/title-exact?Quartier%20Mozart%20(1992),413748
1577,Death in the Garden (Mort en ce jardin\, La) (1956),1956-01-01,\N,http://us.imdb.com/Title?Mort+en+ce+jardin\,+La+(1956),336917
1576,Hungarian Fairy Tale\, A (1987),1987-01-01,\N,http://us.imdb.com/M/title-exact?Hol%20volt\,%20hol%20nem%20volt%20(1987),227081
1575,I\, Worst of All (Yo\, la peor de todas) (1990),1990-01-01,\N,http://us.imdb.com/M/title-exact?Yo\,%20la%20Peor%20de%20Todas%20(1990),472511
1574,Pharaoh's Army (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Pharaoh's%20Army%20(1995),391697
928,Craft\, The (1996),1996-04-26,\N,http://us.imdb.com/M/title-exact?Craft\,%20The%20(1996),111832
929,Harriet the Spy (1996),1996-07-03,\N,http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996),215229
920,Two Bits (1995),1995-01-01,\N,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),526521
921,Farewell My Concubine (1993),1993-01-01,\N,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),41245
922,Dead Man (1995),1996-05-10,\N,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),124501
923,Raise the Red Lantern (1991),1991-01-01,\N,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),117941
924,White Squall (1996),1996-01-01,\N,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),559414
925,Unforgettable (1996),1996-02-23,\N,http://us.imdb.com/Title?Unforgettable+(1996),532965
926,Down Periscope (1996),1996-03-01,\N,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),142099
927,Flower of My Secret\, The (Flor de mi secreto\, La) (1995),1996-03-08,\N,http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto\,%20La%20(1995),962077
832,Bogus (1996),1996-09-06,\N,http://us.imdb.com/M/title-exact?Bogus%20(1996),67229
